"Path","Platform","Compiled","Cooked","Permutations","Compiletime","CompiledDouble","CookedDouble"
"/Engine/MaterialTemplates/PerfTricks/VertexColorModulateTransition.VertexColorModulateTransition","0","23","23","1","26.936052","0","23"
"/Game/OldWest/Shared/Materials/MM_Glass_01a.MM_Glass_01a","0","33","33","1","188.850815","0","33"
"/Game/FantasyInterior01/Materials/M_Ash.M_Ash","0","80","84","2","76.353096","0","84"
"/Game/WinterTown/Materials/FurnitureMaterials/M_ChainLink.M_ChainLink","0","42","44","1","46.157276","0","44"
"/Game/WinterTown/Materials/M_Ceiling01.M_Ceiling01","0","23","23","1","26.839041","0","23"
"/Game/WinterTown/Materials/M_RoofStep02B.M_RoofStep02B","0","23","23","1","26.544981","0","23"
"/Game/WinterTown/Materials/M_Bricks04.M_Bricks04","0","23","23","1","23.166946","0","23"
"/Game/FantasyInterior01/Materials/M_Decal_Master.M_Decal_Master","0","42","42","2","42.259743","0","84"
"/Game/FantasyInterior01/Materials/M_Tileable.M_Tileable","0","23","23","1","26.815084","0","23"
"/Game/FantasyInterior01/Materials/M_Asset_Leafs.M_Asset_Leafs","0","42","44","1","47.216885","0","44"
"/Game/FantasyInterior01/Materials/M_Assets.M_Assets","0","182","46","3","50.820530","0","46"
"/Game/OldWest/Shared/Materials/MM_MasterMaterial_01a.MM_MasterMaterial_01a","0","291","295","11","258.998383","0","295"
"/Game/ModularOldTown/Materials/MasterMaterials/M_NaniteGlass.M_NaniteGlass","0","26","27","1","34.229492","0","27"
"/Game/WinterTown/Textures/T_spruce_leaf.T_spruce_leaf","0","84","88","1","99.009018","0","88"
"/Game/WinterTown/Materials/M_brake01.M_brake01","0","23","23","1","27.955868","0","23"
"/Game/WinterTown/Materials/M_BalconyRightDoor.M_BalconyRightDoor","0","23","23","1","0.000000","0","23"
"/Game/WinterTown/Materials/M_BalconyLeftDoor.M_BalconyLeftDoor","0","23","23","1","0.000000","0","23"
"/Game/Furniture_Free/Materials/M_Material.M_Material","0","23","23","1","0.000000","0","23"
"/Game/FreeFurniturePack/Materials/M_TV.M_TV","0","23","23","1","26.880129","0","23"
"/Game/FreeFurniturePack/Materials/M_Toilet.M_Toilet","0","23","23","1","27.240484","0","23"
"/Game/FreeFurniturePack/Materials/T_Table_Lamp.T_Table_Lamp","0","23","23","1","23.819675","0","23"
"/Game/FreeFurniturePack/Materials/M_Round_table.M_Round_table","0","23","23","1","27.131752","0","23"
"/Game/FreeFurniturePack/Materials/M_Office_Chair.M_Office_Chair","0","23","23","1","27.100851","0","23"
"/Game/FreeFurniturePack/Materials/M_Military_Bed_Matress.M_Military_Bed_Matress","0","23","23","1","22.726852","0","23"
"/Game/FreeFurniturePack/Materials/M_Military_Bed_Grid.M_Military_Bed_Grid","0","33","33","1","159.103622","0","33"
"/Game/FreeFurniturePack/Materials/M_Military_Bed.M_Military_Bed","0","23","23","1","23.424822","0","23"
"/Game/FreeFurniturePack/Materials/M_Coffee_Table.M_Coffee_Table","0","23","23","1","26.024445","0","23"
"/Game/FreeFurniturePack/Materials/M_Classic_table.M_Classic_table","0","23","23","1","26.046124","0","23"
"/Game/FreeFurniturePack/Materials/M_Classic_chair.M_Classic_chair","0","23","23","1","25.461864","0","23"
"/Game/FreeFurniturePack/Materials/M_Bed_Lamp_2.M_Bed_Lamp_2","0","23","23","1","27.422731","0","23"
"/Game/FreeFurniturePack/Materials/M_Bed_Lamp_1.M_Bed_Lamp_1","0","23","23","1","0.000000","0","23"
"/Game/FreeFurniturePack/Materials/M_Bathtub.M_Bathtub","0","23","23","1","26.283613","0","23"
"/Game/FreeFurniturePack/Materials/M_Art_2.M_Art_2","0","23","23","1","25.907492","0","23"
"/Game/FreeFurniturePack/Materials/M_Picture.M_Picture","0","23","23","1","23.531694","0","23"
"/Game/WinterTown/Materials/M_WindowWideGlass02Lit.M_WindowWideGlass02Lit","0","26","27","1","28.601307","0","27"
"/Game/WinterTown/Materials/M_Wallpaper04.M_Wallpaper04","0","23","23","1","0.000000","0","23"
"/Game/WinterTown/Materials/M_Wallpaper03.M_Wallpaper03","0","23","23","1","0.000000","0","23"
"/Game/WinterTown/Materials/M_Wallpaper02.M_Wallpaper02","0","23","23","1","0.000000","0","23"
"/Game/WinterTown/Materials/M_WallHallPaint01.M_WallHallPaint01","0","23","23","1","0.000000","0","23"
"/Game/StarterContent/Props/Materials/M_Bush.M_Bush","0","84","88","1","84.666939","0","88"
"/Game/WinterTown/Materials/M_Bricks01.M_Bricks01","0","23","23","1","23.245165","0","23"
"/Game/WinterTown/Materials/M_Branch01.M_Branch01","0","84","88","1","74.925507","0","88"
"/Game/WinterTown/Materials/M_RoofTiles01.M_RoofTiles01","0","26","27","1","32.370056","0","27"
"/Game/FreeFurniturePack/Materials/M_Old_Table.M_Old_Table","0","23","23","1","22.531126","0","23"
"/Game/FreeFurniturePack/Materials/M_Old_Chair.M_Old_Chair","0","23","23","1","0.000000","0","23"
"/Game/FreeFurniturePack/Materials/M_Modern_Bed_2.M_Modern_Bed_2","0","23","23","1","23.141878","0","23"
"/Game/FreeFurniturePack/Materials/M_Military_Bed_Matress_with_Blanket.M_Military_Bed_Matress_with_Blanket","0","23","23","1","21.978180","0","23"
"/Game/FreeFurniturePack/Materials/M_Elegant_chair.M_Elegant_chair","0","23","23","1","23.022255","0","23"
"/Game/FreeFurniturePack/Materials/M_Classic_Picture.M_Classic_Picture","0","23","23","1","23.272242","0","23"
"/Game/FreeFurniturePack/Materials/M_Classic_Cupboard.M_Classic_Cupboard","0","14","14","1","14.342081","0","14"
"/Game/FreeFurniturePack/Materials/M_Classic_Commode.M_Classic_Commode","0","23","23","1","9.284982","0","23"
"/Game/WinterTown/Materials/M_Bricks03.M_Bricks03","0","23","23","1","22.550264","0","23"
"/Game/WinterTown/Materials/M_Snow.M_Snow","0","23","23","1","22.862776","0","23"
"/Game/WinterTown/Materials/M_Bricks02.M_Bricks02","0","23","23","1","0.000000","0","23"
"/Game/WinterTown/Materials/M_RoofStep02.M_RoofStep02","0","23","23","1","26.738543","0","23"
"/Game/Test3DEnvironment/Materials/M_OpaqueLitWorldPositionOffset.M_OpaqueLitWorldPositionOffset","0","26","26","1","29.515224","0","26"
"/Game/WinterTown/Particles/M_Steam.M_Steam","0","11","11","1","6.760180","0","11"
"/Game/WinterTown/Particles/M_SnowFlakes02.M_SnowFlakes02","0","56","56","1","42.582001","0","56"
"/Game/WinterTown/Particles/M_SnowFlakes01.M_SnowFlakes01","0","56","0","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_bark11.M_bark11","0","14","0","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_WindowGlass03Wide.M_WindowGlass03Wide","0","35","0","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_WindowGlass03.M_WindowGlass03","0","35","0","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_WindowGlass02Lit.M_WindowGlass02Lit","0","26","27","1","26.145973","0","27"
"/Game/WinterTown/Materials/M_WindowGlass03Hall.M_WindowGlass03Hall","0","35","0","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_HallWindowFrame02.M_HallWindowFrame02","0","23","23","1","20.412180","0","23"
"/Game/WinterTown/Materials/M_Window02.M_Window02","0","26","27","1","26.982622","0","27"
"/Game/WinterTown/Materials/M_Window01.M_Window01","0","26","27","1","34.056049","0","27"
"/Game/WinterTown/Materials/FurnitureMaterials/M_RiverWater01.M_RiverWater01","0","23","23","1","36.987122","0","23"
"/Game/WinterTown/Materials/M_Wallpaper01.M_Wallpaper01","0","23","23","1","31.568584","0","23"
"/Game/WinterTown/Materials/M_PanelWallYellow.M_PanelWallYellow","0","23","23","1","28.682720","0","23"
"/Game/WinterTown/Materials/M_PanelWallTiles.M_PanelWallTiles","0","23","23","1","31.016842","0","23"
"/Game/WinterTown/Materials/M_SpruceLOD.M_SpruceLOD","0","84","88","1","78.898857","0","88"
"/Game/WinterTown/Materials/M_SatDish01.M_SatDish01","0","46","46","1","34.364994","0","46"
"/Game/WinterTown/Materials/M_Boards01.M_Boards01","0","46","46","1","0.000000","0","46"
"/Game/WinterTown/Materials/M_BalconyExteriorRods01.M_BalconyExteriorRods01","0","23","23","1","18.002270","0","23"
"/Game/WinterTown/Materials/M_BalconyExteriorRods03.M_BalconyExteriorRods03","0","23","23","1","0.000000","0","23"
"/Game/WinterTown/Materials/M_BalconyExteriorRods02.M_BalconyExteriorRods02","0","23","23","1","0.000000","0","23"
"/Game/WinterTown/Materials/M_BalconyExterior06.M_BalconyExterior06","0","23","23","1","0.000000","0","23"
"/Game/WinterTown/Materials/M_BalconyExterior05.M_BalconyExterior05","0","23","23","1","0.000000","0","23"
"/Game/WinterTown/Materials/M_LandscapeSnow01.M_LandscapeSnow01","0","492","492","8","260.304291","0","492"
"/Game/WinterTown/Materials/M_RooftopAttic01.M_RooftopAttic01","0","23","23","1","20.242067","0","23"
"/Game/WinterTown/Materials/M_BalconyExterior04.M_BalconyExterior04","0","23","23","1","0.000000","0","23"
"/Game/WinterTown/Materials/M_RooftopAttic02.M_RooftopAttic02","0","26","27","1","25.039606","0","27"
"/Game/WinterTown/Materials/M_RooftopAttic02Clean.M_RooftopAttic02Clean","0","26","27","1","0.000000","0","27"
"/Game/FPWeapon/Materials/M_FPGun.M_FPGun","0","0","58","1","0.000000","0","0"
"/Interchange/gltf/M_Unlit.M_Unlit","0","0","128","6","0.000000","0","0"
"/Engine/EditorMaterials/Thumbnails/SkySphereMaterial.SkySphereMaterial","0","0","23","1","0.000000","0","0"
"/Game/FirstPersonArms/Character/Materials/M_Mannequin.M_Mannequin","0","0","60","2","0.000000","0","30"
"/Engine/EditorMaterials/LevelGridMaterial.LevelGridMaterial","0","0","19","1","0.000000","0","0"
"/Game/LevelPrototyping/Materials/M_PrototypeGrid.M_PrototypeGrid","0","0","69","3","0.000000","0","23"
"/Engine/OpenWorldTemplate/LandscapeMaterial/M_ProcGrid.M_ProcGrid","0","0","28","2","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeBillboardMaster.SpeedTreeBillboardMaster","0","0","62","1","0.000000","0","0"
"/SpeedTreeImporter/SpeedTree9/SpeedTreeMaster.SpeedTreeMaster","0","0","88","1","0.000000","0","0"
"/Interchange/gltf/M_SpecularGlossiness.M_SpecularGlossiness","0","0","272","6","0.000000","0","0"
"/Game/ModularOldTown/Materials/MasterMaterials/M_Hardsurfaces.M_Hardsurfaces","0","708","714","15","564.048950","200","1082"
"/Game/WinterTown/Materials/M_BalconyExterior03.M_BalconyExterior03","0","23","23","1","18.980207","0","23"
"/Game/WinterTown/Materials/M_AsphaltBroken.M_AsphaltBroken","0","23","23","1","18.792500","0","23"
"/Interchange/gltf/M_Transmission.M_Transmission","0","0","96","2","0.000000","0","0"
"/Interchange/gltf/M_Sheen.M_Sheen","0","0","272","6","0.000000","0","0"
"/Interchange/gltf/M_ClearCoat.M_ClearCoat","0","0","272","6","0.000000","0","0"
"/Interchange/gltf/M_Default.M_Default","0","0","272","6","0.000000","0","0"
"/Game/WinterTown/Materials/M_bark09.M_bark09","0","46","46","1","42.858574","0","46"
"/Game/WinterTown/Materials/M_bark06.M_bark06","0","46","0","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_bark10.M_bark10","0","46","46","1","38.226379","0","46"
"/Game/WinterTown/Materials/M_bark02.M_bark02","0","46","46","1","37.458038","0","46"
"/Game/WinterTown/Materials/M_AirConditioner.M_AirConditioner","0","26","27","1","24.245247","0","27"
"/Game/WinterTown/Materials/M_ACFanOFF.M_ACFanOFF","0","23","23","1","19.524590","0","23"
"/Engine/EditorLandscapeResources/AlphaBrushMaterial.AlphaBrushMaterial","0","5","5","1","3.979908","0","5"
"/Game/WinterTown/Materials/M_ACFan.M_ACFan","0","23","23","1","22.805590","0","23"
"/Game/WinterTown/Particles/M_SnowFlakes03.M_SnowFlakes03","0","56","56","1","43.674164","0","56"
"/Game/JapaneseFurniture_Modern/Materials/M_Master_Masked.M_Master_Masked","0","23","23","1","21.497906","0","23"
"/Game/JapaneseFurniture_Modern/Materials/M_Glass.M_Glass","0","35","35","1","150.777603","0","35"
"/Game/FreeFurniturePack/Materials/M_Modern_Table_top.M_Modern_Table_top","0","23","23","1","22.920561","0","23"
"/Game/FreeFurniturePack/Materials/M_Modern_Cupboard.M_Modern_Cupboard","0","23","23","1","19.229393","0","23"
"/Game/FreeFurniturePack/Materials/M_Commode.M_Commode","0","23","23","1","0.000000","0","23"
"/Game/FreeFurniturePack/Materials/M_Classic_Leather_sofa_2.M_Classic_Leather_sofa_2","0","23","23","1","19.087616","0","23"
"/Game/FreeFurniturePack/Materials/M_Classic_Leather_sofa.M_Classic_Leather_sofa","0","23","23","1","0.000000","0","23"
"/Game/FreeFurniturePack/Materials/M_Classic_Leather_armchair.M_Classic_Leather_armchair","0","23","23","1","0.000000","0","23"
"/Game/ModularOldTown/Materials/MasterMaterials/M_FlatStones.M_FlatStones","0","69","69","3","44.602623","0","69"
"/Game/OldWest/Shared/Materials/MM_Impostor_SimpleOffset.MM_Impostor_SimpleOffset","0","34","38","1","230.910034","0","38"
"/Game/ModularOldTown/Materials/MasterMaterials/M_TriplanarUVs.M_TriplanarUVs","0","115","115","5","70.169571","0","115"
"/Game/OldWest/Shared/Materials/MM_Master_Foliage_01a.MM_Master_Foliage_01a","0","67","67","1","67.030685","0","67"
"/Game/OldWest/Shared/Materials/MM_Foliage_Master_01a.MM_Foliage_Master_01a","0","124","130","1","129.018005","0","130"
"/Game/Custom/Materials/M_DistanceClamp.M_DistanceClamp","0","38","38","1","34.388100","0","38"
"/Game/FreeFurniturePack/Materials/MM_Modern_Sofa.MM_Modern_Sofa","0","23","23","1","20.490406","0","23"
"/Game/FreeFurniturePack/Materials/MM_Modern_Bed_pillows.MM_Modern_Bed_pillows","0","23","23","1","0.000000","0","23"
"/Game/FreeFurniturePack/Materials/MM_Modern_Bed.MM_Modern_Bed","0","23","23","1","22.180340","0","23"
"/Game/FreeFurniturePack/Materials/MM_Tables_and_Chairs.MM_Tables_and_Chairs","0","23","23","1","21.709503","0","23"
"/Game/FreeFurniturePack/Materials/MM_Armchair.MM_Armchair","0","23","23","1","21.641445","0","23"
"/Game/WinterTown/Materials/M_pine_leaf.M_pine_leaf","0","84","88","1","80.212242","0","88"
"/Game/WinterTown/Particles/M_SnowUnlit.M_SnowUnlit","0","11","11","1","6.536525","0","11"
"/Game/WinterTown/Particles/M_Snow.M_Snow","0","56","56","1","41.873310","0","56"
"/ControlRig/Controls/ControlRigGizmoMaterial.ControlRigGizmoMaterial","49","0","4","1","0.000000","0","0"
"/MeshModelingToolset/Materials/M_DynamicMeshComponentVtxColor.M_DynamicMeshComponentVtxColor","49","0","20","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugEditorMaterial.DebugEditorMaterial","49","0","8","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_NoCollisionMaterial.PhAT_NoCollisionMaterial","49","0","5","1","0.000000","0","0"
"/Engine/EditorMaterials/PhAT_UnselectedMaterial.PhAT_UnselectedMaterial","49","0","5","1","0.000000","0","0"
"/Engine/EngineMaterials/GizmoMaterial.GizmoMaterial","49","0","8","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/DebugMeshMaterial.DebugMeshMaterial","49","0","7","1","0.000000","0","0"
"/Engine/EditorMaterials/Dataflow/DataflowVertexMaterial.DataflowVertexMaterial","49","0","26","1","0.000000","0","0"
"/Engine/BasicShapes/BasicShapeMaterial.BasicShapeMaterial","49","0","96","1","0.000000","0","0"
"/ControlRig/Controls/ControlRigXRayMaterial.ControlRigXRayMaterial","49","0","11","1","0.000000","0","0"
"/Engine/EditorLandscapeResources/SplineEditorMeshMat.SplineEditorMeshMat","49","0","17","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/TranslucentTransformGizmoMaterial.TranslucentTransformGizmoMaterial","49","0","5","1","0.000000","0","0"
"/Engine/EngineMaterials/RemoveSurfaceMaterial.RemoveSurfaceMaterial","49","0","4","1","0.000000","0","0"
"/Engine/EngineMaterials/NaniteHiddenSectionMaterial.NaniteHiddenSectionMaterial","49","0","31","1","0.000000","0","0"
"/Engine/EngineDebugMaterials/M_SimpleUnlitTranslucent.M_SimpleUnlitTranslucent","49","0","5","1","0.000000","0","0"
"/Engine/EditorMaterials/Camera/CineMat.CineMat","49","0","26","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Xray.Xray","49","0","14","1","0.000000","0","0"
"/Engine/VREditor/TransformGizmo/Main.Main","49","0","5","1","0.000000","0","0"
"/Engine/EngineMaterials/DefaultLightFunctionMaterial.DefaultLightFunctionMaterial","49","0","61","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_WiresBlack.M_WiresBlack","49","23","23","1","14.965294","0","23"
"/Game/WinterTown/Materials/M_BalconyExtGlass01.M_BalconyExtGlass01","49","35","35","1","36.444012","0","35"
"/Game/Test3DEnvironment/Materials/M_Retro.M_Retro","49","5","5","1","2.182954","0","5"
"/Game/Test3DEnvironment/Materials/M_OcchiAlieno.M_OcchiAlieno","49","52","52","1","54.887299","0","52"
"/Game/StarterContent/Particles/Materials/m_flare_01.m_flare_01","49","0","14","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Glass.M_Glass","49","0","35","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Basic_Wall.M_Basic_Wall","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Blueprints/Assets/M_LightStage_Arrows.M_LightStage_Arrows","49","0","4","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_Basic_Floor.M_Basic_Floor","49","0","23","1","0.000000","0","0"
"/Game/StarterContent/Materials/M_AssetPlatform.M_AssetPlatform","49","0","23","1","0.000000","0","0"
"/Game/MonsterForSurvivalGame/Material/M_HitEnemy.M_HitEnemy","49","6","6","1","3.500933","0","12"
"/Game/OldWest/Shared/Materials/MM_PP_Sharpen.MM_PP_Sharpen","49","5","5","1","2.275314","0","5"
"/Game/LevelPrototyping/Materials/M_Solid.M_Solid","49","0","26","1","0.000000","0","0"
"/Game/JapaneseFurniture_Modern/Materials/M_unsharpmask.M_unsharpmask","49","5","5","1","2.286431","0","5"
"/Game/JapaneseFurniture_Modern/Materials/M_Generic.M_Generic","49","23","23","1","22.859856","0","23"
"/Game/FreeFurniturePack/Materials/M_Picture_frame.M_Picture_frame","49","23","23","1","39.721676","0","23"
"/Game/FreeFurniturePack/Materials/M_Modern_Table_bottom.M_Modern_Table_bottom","49","23","23","1","26.897957","0","23"
"/Game/FreeFurniturePack/Materials/M_Metall.M_Metall","49","23","23","1","29.640228","0","23"
"/Game/FreeFurniturePack/Materials/M_Cupboard_Metall.M_Cupboard_Metall","49","23","23","1","19.782091","0","23"
"/Game/FreeFurniturePack/Materials/M_Chrome.M_Chrome","49","23","23","1","14.835786","0","23"
"/Game/FreeFurniturePack/Materials/M_Bed_Lamp_Glowing_Part.M_Bed_Lamp_Glowing_Part","49","23","23","1","16.031805","0","23"
"/Game/FreeFurniturePack/Materials/M_Bed_Lamp_3.M_Bed_Lamp_3","49","23","23","1","15.586908","0","23"
"/Game/FreeFurniturePack/Materials/M_Bed_drawer_plastic.M_Bed_drawer_plastic","49","23","23","1","25.494635","0","23"
"/Game/FreeFurniturePack/Materials/M_Bed_drawer_metall.M_Bed_drawer_metall","49","23","23","1","0.000000","0","23"
"/Game/FPWeapon/Materials/BaseMaterial.BaseMaterial","49","0","35","1","0.000000","0","0"
"/Game/FantasyInterior01/Materials/M_WhiteMat.M_WhiteMat","49","14","14","1","16.554546","0","14"
"/Game/WinterTown/Materials/M_RoofStepRight01.M_RoofStepRight01","49","23","23","1","24.004295","0","23"
"/Game/WinterTown/Materials/M_RoofStepMiddle01.M_RoofStepMiddle01","49","23","23","1","0.000000","0","23"
"/Game/WinterTown/Materials/M_RoofStepLeft.M_RoofStepLeft","49","23","23","1","0.000000","0","23"
"/Game/WinterTown/Materials/M_DoorSmall02.M_DoorSmall02","49","23","23","1","0.000000","0","23"
"/Game/WinterTown/Materials/M_DoorSmall01.M_DoorSmall01","49","23","23","1","0.000000","0","23"
"/Game/WinterTown/Materials/M_DoorFrame02.M_DoorFrame02","49","23","23","1","0.000000","0","23"
"/Game/WinterTown/Materials/M_DoorFrame01.M_DoorFrame01","49","23","23","1","0.000000","0","23"
"/Game/WinterTown/Materials/M_DoorEnterance02.M_DoorEnterance02","49","26","27","1","12.634409","0","27"
"/Game/WinterTown/Materials/M_DoorEnterance01.M_DoorEnterance01","49","26","27","1","0.000000","0","27"
"/Game/WinterTown/Materials/FurnitureMaterials/M_Cupboard03.M_Cupboard03","49","23","23","1","15.441981","0","23"
"/Game/WinterTown/Materials/FurnitureMaterials/M_Cupboard02.M_Cupboard02","49","23","23","1","0.000000","0","23"
"/Game/WinterTown/Materials/FurnitureMaterials/M_Cupboard01.M_Cupboard01","49","23","23","1","0.000000","0","23"
"/Game/WinterTown/Materials/M_ConcreteHedge01.M_ConcreteHedge01","49","23","23","1","15.189298","0","23"
"/Game/WinterTown/Materials/M_FloorConcrete.M_FloorConcrete","49","23","23","1","13.314914","0","23"
"/Game/WinterTown/Materials/M_ConcreteGrimeGrey01.M_ConcreteGrimeGrey01","49","23","23","1","0.000000","0","23"
"/Game/WinterTown/Materials/FurnitureMaterials/M_Chair02.M_Chair02","49","23","23","1","0.000000","0","23"
"/Game/WinterTown/Materials/FurnitureMaterials/M_Chair01.M_Chair01","49","23","23","1","0.000000","0","23"
"/Game/WinterTown/Materials/FurnitureMaterials/M_ChainLink.M_ChainLink","49","44","46","1","87.015923","0","46"
"/Game/WinterTown/Materials/M_Ceiling01.M_Ceiling01","49","23","23","1","88.332756","0","23"
"/Game/WinterTown/Materials/M_BuildingCornerDecor02.M_BuildingCornerDecor02","49","23","23","1","0.000000","0","23"
"/Game/WinterTown/Materials/M_BuildingCornerDecor01.M_BuildingCornerDecor01","49","23","23","1","0.000000","0","23"
"/Game/WinterTown/Materials/M_RoofStep02B.M_RoofStep02B","49","23","23","1","29.591364","0","23"
"/Game/WinterTown/Materials/M_Bricks04.M_Bricks04","49","23","23","1","22.698399","0","23"
"/Game/WinterTown/Materials/M_RoofHedge02.M_RoofHedge02","49","23","23","1","0.000000","0","23"
"/Game/WinterTown/Materials/M_RoofHedge01.M_RoofHedge01","49","23","23","1","0.000000","0","23"
"/Game/WinterTown/Materials/M_Road01Snowy.M_Road01Snowy","49","23","23","1","0.000000","0","23"
"/Game/WinterTown/Materials/M_Road02.M_Road02","49","23","23","1","24.218969","0","23"
"/Game/WinterTown/Materials/M_Road01Cleaner.M_Road01Cleaner","49","23","23","1","0.000000","0","23"
"/Game/WinterTown/Materials/FurnitureMaterials/M_RadiatorPipe02.M_RadiatorPipe02","49","23","23","1","0.000000","0","23"
"/Game/WinterTown/Materials/FurnitureMaterials/M_RadiatorPiece02.M_RadiatorPiece02","49","23","23","1","0.000000","0","23"
"/Game/WinterTown/Materials/FurnitureMaterials/M_RadiatorPipe01.M_RadiatorPipe01","49","23","23","1","0.000000","0","23"
"/Game/WinterTown/Materials/FurnitureMaterials/M_RadiatorPiece01.M_RadiatorPiece01","49","23","23","1","0.000000","0","23"
"/Game/WinterTown/Materials/M_Plywood02Snowy.M_Plywood02Snowy","49","23","23","1","0.000000","0","23"
"/Game/WinterTown/Materials/M_Plywood01.M_Plywood01","49","23","23","1","0.000000","0","23"
"/Game/WinterTown/Materials/M_LightWall01.M_LightWall01","49","23","23","1","0.000000","0","23"
"/Game/WinterTown/Materials/M_Lightbulb01.M_Lightbulb01","49","23","23","1","24.595686","0","23"
"/Game/WinterTown/Materials/M_LampPost03.M_LampPost03","49","23","23","1","0.000000","0","23"
"/Game/WinterTown/Materials/M_LampPost02.M_LampPost02","49","23","23","1","0.000000","0","23"
"/Game/WinterTown/Materials/M_LampPost01.M_LampPost01","49","23","23","1","0.000000","0","23"
"/Game/WinterTown/Materials/M_CeilingLight01.M_CeilingLight01","49","23","23","1","0.000000","0","23"
"/Game/WinterTown/Materials/M_Ladder01.M_Ladder01","49","23","23","1","0.000000","0","23"
"/Game/WinterTown/Materials/M_HallwayRails02.M_HallwayRails02","49","23","23","1","0.000000","0","23"
"/Game/WinterTown/Materials/M_HallwayRails01.M_HallwayRails01","49","23","23","1","0.000000","0","23"
"/Game/WinterTown/Materials/FurnitureMaterials/M_Fridge02.M_Fridge02","49","23","23","1","0.000000","0","23"
"/Game/WinterTown/Materials/FurnitureMaterials/M_Fridge01.M_Fridge01","49","23","23","1","0.000000","0","23"
"/Game/WinterTown/Materials/M_FloorTiles01.M_FloorTiles01","49","23","23","1","20.974182","0","23"
"/Game/WinterTown/Materials/M_FloorOak.M_FloorOak","49","23","23","1","16.361738","0","23"
"/Game/WinterTown/Materials/M_EnteranceRoof01.M_EnteranceRoof01","49","23","23","1","0.000000","0","23"
"/Game/WinterTown/Materials/M_EnteranceDoor02.M_EnteranceDoor02","49","23","23","1","15.312211","0","23"
"/Game/WinterTown/Materials/M_EnteranceDoor01.M_EnteranceDoor01","49","23","23","1","27.612661","0","23"
"/Game/WinterTown/Materials/M_Drain02.M_Drain02","49","23","23","1","0.000000","0","23"
"/Game/WinterTown/Materials/M_Drain01.M_Drain01","49","23","23","1","0.000000","0","23"
"/Game/WinterTown/Materials/M_DoorSmall03.M_DoorSmall03","49","23","23","1","0.000000","0","23"
"/Game/WinterTown/Materials/M_WindowWideGlass02Lit.M_WindowWideGlass02Lit","49","26","27","1","15.318471","0","27"
"/Game/WinterTown/Materials/M_WindowWideGlass01.M_WindowWideGlass01","49","26","27","1","0.000000","0","27"
"/Game/WinterTown/Materials/M_WindowGlass03Wide.M_WindowGlass03Wide","49","35","35","1","38.766510","0","0"
"/Game/WinterTown/Materials/M_WindowGlass03.M_WindowGlass03","49","35","35","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_WindowGlass02Lit.M_WindowGlass02Lit","49","26","27","1","26.212221","0","27"
"/Game/WinterTown/Materials/M_WindowGlass02.M_WindowGlass02","49","26","27","1","0.000000","0","27"
"/Game/WinterTown/Materials/M_WindowGlass01.M_WindowGlass01","49","26","27","1","0.000000","0","27"
"/Game/WinterTown/Materials/M_WindowSmall02.M_WindowSmall02","49","26","27","1","0.000000","0","27"
"/Game/WinterTown/Materials/M_WindowSmall01.M_WindowSmall01","49","26","27","1","0.000000","0","27"
"/Game/WinterTown/Materials/M_WindowGlass03Hall.M_WindowGlass03Hall","49","35","35","1","0.000000","0","0"
"/Game/WinterTown/Materials/M_GlassHallWindow.M_GlassHallWindow","49","26","27","1","0.000000","0","27"
"/Game/WinterTown/Materials/M_HallWindowFrame02.M_HallWindowFrame02","49","23","23","1","15.599661","0","23"
"/Game/WinterTown/Materials/M_WindowGrid01.M_WindowGrid01","49","23","23","1","0.000000","0","23"
"/Game/WinterTown/Materials/M_Window02.M_Window02","49","26","27","1","18.341877","0","27"
"/Game/WinterTown/Materials/M_Window01.M_Window01","49","26","27","1","19.113186","0","27"
"/Game/WinterTown/Materials/FurnitureMaterials/M_RiverWater01.M_RiverWater01","49","23","23","1","19.295565","0","23"
"/Game/WinterTown/Materials/M_Wallpaper04.M_Wallpaper04","49","23","23","1","0.000000","0","23"
"/Game/WinterTown/Materials/M_Wallpaper03.M_Wallpaper03","49","23","23","1","0.000000","0","23"
"/Game/WinterTown/Materials/M_Wallpaper02.M_Wallpaper02","49","23","23","1","0.000000","0","23"
"/Game/WinterTown/Materials/M_Wallpaper01.M_Wallpaper01","49","23","23","1","17.994837","0","23"
"/Game/WinterTown/Materials/M_PanelWallYellow.M_PanelWallYellow","49","23","23","1","21.375664","0","23"
